SKU,Store,category,OOS_days_x,date_list,OOS_lastDay_x,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin,Category_x,Category_y,State,City,BU,Concept,Brand,OOS_days_y,Date_list,OOS_lastDay_y,Avg Loss Sale qty,Avg Loss Net Sales,Avg Loss Margin,Total Loss Sale qty,Total Loss Net Sales,Total Loss Margin
AULS46969520510-TeamAUS-CWG WOMEN LOGO T-SHIRT,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0625,0.28437501192092896,0.0,0.4375,1.9906250834465027,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0625,0.284375,-0.823125,0.4375,1.990625,-5.761875
AULS429207-Tripwire,AULS.OOL101,,3,"['2019-11-24', '2019-11-25', '2019-11-26']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,3.0,"['2019-11-24', '2019-11-25', '2019-11-26']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS478115-Diary of a Wimpy Kid 12: Getaw,AULS.OOL101,,1,['2019-11-30'],1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PENG-Pengiun Books,1.0,['2019-11-30'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS501364-Lost Man,AULS.OOL114,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS506555-Dinky Donkey,AULS.OOL101,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.2800000011920929,3.659600019454956,2.0576000213623047,1.1200000047683716,14.638400077819824,8.230400085449219,03-Books,,,,,,,,,,,,,,,
AULS498158-Other Wife,AULS.OOL103,,2,"['2019-11-29', '2019-11-30']",1,0.0714285746216774,0.9735714197158813,0.5342857241630554,0.1428571492433548,1.9471428394317627,1.0685714483261108,03-Books,03-Books,QLD,Gold Coast,BNC,Hub,HODD-HODD,2.0,"['2019-11-29', '2019-11-30']",1.0,0.071428571,0.973571429,0.534453571,0.14285714300000002,1.9471428569999998,1.068907143
AULS505790-Jungle Book Classic Collection,AULS.OOL101,,1,['2019-11-24'],0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,1.0,['2019-11-24'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS453927-China Rich Girlfriend,AULS.OOL101,,2,"['2019-11-24', '2019-11-25']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,ALUN-ALUN,2.0,"['2019-11-24', '2019-11-25']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS452308-Thank You - Chapter One,AULS.OOL103,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Hub,OTHER-OTHER,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS489867-SIN XCL Vice Blk / Inside Prin,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS499089-Tina Turner: My Love Story,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS499241-Factfulness,AULS.OOL103,,2,"['2019-11-29', '2019-11-30']",1,0.0357142873108387,0.7789285778999329,0.4414285719394684,0.0714285746216774,1.5578571557998657,0.8828571438789368,03-Books,03-Books,QLD,Gold Coast,BNC,Hub,HODD-HODD,2.0,"['2019-11-29', '2019-11-30']",1.0,0.035714286,0.7789285709999999,0.44152857100000004,0.071428571,1.557857143,0.8830571429999999
AULS4833072-SUPERCARS Short Coverall RED,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1111111119389534,0.9677777886390686,0.0,0.7777777835726738,6.77444452047348,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.111111111,0.967777778,-0.643333333,0.7777777779999999,6.774444443999999,-4.5033333330000005
AULS494401NIGHTS-COWBOYS W Fader'47 LETTER Tank,AULS.TSV101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503720-Wombat Stew 35th Anniversary E,AULS.OOL101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1304347813129425,1.346086859703064,0.5999999642372131,0.782608687877655,8.076521158218384,3.599999785423279,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.130434783,1.3460869569999998,0.599369565,0.7826086959999999,8.076521739,3.596217391
AULS413441-William Shakespeares Star Wars,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.03999999910593033,0.908799946308136,0.454399973154068,0.19999999552965164,4.54399973154068,2.27199986577034,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.04,0.9088,0.4544,0.2,4.544,2.272
AULS428801-Pig the Pug,AULS.TSV101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS448869-LM11 Kindest Koala Little Mate,AULS.OOL104,,1,['2019-11-24'],0,0.0625,0.25,0.14374999701976776,0.0625,0.25,0.14374999701976776,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,1.0,['2019-11-24'],0.0,0.0625,0.25,0.14376875,0.0625,0.25,0.14376875
AULS473943740XXL-LADIES ABORIGINAL WATER LILIES,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS482619-OSS #1 My New Best Friend (Oli,AULS.OOL101,,4,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,4.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS456596S-Adults tee/Ned kelly clsic Blk,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS499228-Path Made Clear: Discovering Y,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS219862-SP Australian Wildlife Dot to,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.4444444477558136,2.0,1.1433333158493042,3.111111134290695,14.0,8.00333321094513,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,STEV-Steve Parrish,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.444444444,2.0,1.143977778,3.111111111,14.0,8.007844444
AULS42211842012-(AM) KT AUST FLAG NAVY,AULS.OOL104,,3,"['2019-11-24', '2019-11-25', '2019-11-26']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,3.0,"['2019-11-24', '2019-11-25', '2019-11-26']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4451814-Aussie Kids T/shirt Croc Attac,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,,,,,,,,,,,,,,,
AULS452577-Shopkins Activity Bag,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1111111119389534,1.008888840675354,0.7333333492279053,0.7777777835726738,7.062221884727478,5.133333444595337,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.111111111,1.008888889,0.732944444,0.7777777779999999,7.062222222000001,5.130611111
AULS498665NAVY6-HOODY APP SHARK,AULS.OOL101,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4712160-QLD StateOfOrigin Orig Ftysuit,AULS.TSV101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0833333358168602,1.3825000524520874,0.059166666120290756,0.416666679084301,6.912500262260437,0.2958333306014538,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.083333333,1.3825,0.059166667,0.41666666700000005,6.9125,0.29583333300000003
AULS4753202XL-NthQLDCowboysScript47ScrumTee,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503487-Surrounded by Idiots,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.05882352963089943,1.3899999856948853,0.7217647433280945,0.411764707416296,9.729999899864197,5.052353203296661,03-Books,03-Books,QLD,Townsville,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.058823529000000006,1.39,0.721788235,0.41176470600000004,9.73,5.052517647
AULS438522-Sapiens,AULS.OOL114,,4,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.07999999821186066,1.817599892616272,0.9991999864578247,0.3199999928474426,7.270399570465088,3.996799945831299,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,RAND-Random House Publishing,4.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.08,1.8176,0.999216,0.32,7.2704,3.996864
AULS501193BLUTR00-Zip Growsuit,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4565842-Kids T/shirt TSV scenic BLK,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4631700855-WR UGG CLASSIC BUTTON BOOTS,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS438533-Personal,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503626-How to Make a Difference,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.07692307978868484,2.376923084259033,1.2230769395828247,0.5384615585207939,16.638461589813232,8.561538577079773,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.076923077,2.376923077,1.223076923,0.538461538,16.63846154,8.561538462
AULS46973166512-GC2018-WOMENS HD LOGO TEE,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS448863-LM5 Energetic Emu Little Mates,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS473593-Scarf Leopard Mid Gr/Lt Grey,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS496503-Happiness Plan,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1428571492433548,2.4657142162323,1.3185713291168213,1.0000000447034836,17.2599995136261,9.229999303817749,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.14285714300000002,2.465714286,1.3182714290000002,1.0,17.26,9.2279
AULS448878-LM20 Ticklish Tasmanian Devil,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.13333334028720856,0.4853333532810211,0.25866666436195374,0.9333333820104599,3.397333472967148,1.8106666505336761,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.133333333,0.485333333,0.25850666699999997,0.933333333,3.397333333,1.8095466669999998
AULS495348BLUE14Y-BBL19 BNE HEAT K ONFLD JERSEY,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS328313-Adventures of Huckleberry Finn,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PENG-Pengiun Books,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS389778-Mighty Avengers Activity Fun B,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS479677-MERINO REVERSIBLE WRAP-GREY,AULS.OOL104,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS502013PRINT1-MG LUNA LEGGING,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS209900-SP Australian Wildlife,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,STEV-Steve Parrish,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS44785424208-BOYS T ANIMALS D/UNDER SLV,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS494401NIGHTM-COWBOYS W Fader'47 LETTER Tank,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503599-Psychedelic Apes,AULS.OOL101,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.1666666716337204,4.99833345413208,2.5,0.833333358168602,24.9916672706604,12.5,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.166666667,4.998333333,2.499194444,0.833333333,24.99166667,12.49597222
AULS504828-Thomas the Tank Engine: Happy,AULS.OOL101,,1,['2019-11-30'],1,0.1071428582072258,1.4603570699691772,0.7307143211364746,0.1071428582072258,1.4603570699691772,0.7307143211364746,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HDGR-HDGR,1.0,['2019-11-30'],1.0,0.107142857,1.4603571430000002,0.730714286,0.107142857,1.4603571430000002,0.730714286
AULS505419-Fabulous Bouvier Sisters,AULS.OOL101,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.2800000011920929,6.616399765014648,3.340399980545044,1.1200000047683716,26.465599060058594,13.361599922180176,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HARP-Harper Collins,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.28,6.6164,3.3404,1.12,26.4656,13.3616
AULS506479-Acid For The Children,AULS.OOL114,,2,"['2019-11-24', '2019-11-25']",0,0.1764705926179886,5.452940940856934,2.805882215499878,0.3529411852359772,10.905881881713867,5.611764430999756,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,HODD-HODD,2.0,"['2019-11-24', '2019-11-25']",0.0,0.176470588,5.452941176,2.8058823530000003,0.352941176,10.90588235,5.611764706000001
AULS45658512-Kids T/shirt TSV scn R. Blue,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS402812041L-MENS T - COMBI TYPE,AULS.OOL101,,2,"['2019-11-24', '2019-11-25']",0,0.4444444477558136,8.272777557373047,4.345556259155273,0.8888888955116272,16.545555114746094,8.691112518310547,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,2.0,"['2019-11-24', '2019-11-25']",0.0,0.444444444,8.272777778,4.34575,0.8888888890000001,16.54555556,8.6915
AULS469718740S-GC2018-MENS EMBLEM TEE,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS473931420M-AM ADULT ABORIGINAL AUSTRALIA,AULS.OOL104,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.043478261679410934,0.7891303896903992,0.4956521689891815,0.2608695700764656,4.734782338142395,2.973913013935089,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.043478261,0.789130435,0.495652174,0.260869565,4.734782609,2.973913043
AULS504064-Danger Close FTI,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.07692307978868484,1.6776922941207886,0.8738461136817932,0.5384615585207939,11.74384605884552,6.1169227957725525,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,ALUN-ALUN,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.076923077,1.6776923080000001,0.8738461540000001,0.538461538,11.74384615,6.116923077
